Person127;Personx55;1;8.676555678271379;50.580791978271364;VEGGIE;54;405;410;412;false;2
Person129;Personx56;1;8.681594030966668;50.58151713096667;VEGGIE;55;407;409;411;false;2
Person132;Personx57;1;8.673128831119259;50.57748513111925;ANY;56;343;347;348;false;3
Person139;Personx58;1;8.666420803639866;50.593135003639865;ANY;57;361;364;367;false;1
Person140;Personx59;1;8.675987725636151;50.58102612563615;MEAT;58;342;346;350;false;3
Person143;Personx60;1;8.708555109865832;50.58999210986583;VEGGIE;59;397;400;403;false;1
Person144;Personx61;1;8.67508333594985;50.58621323594985;VEGGIE;60;380;381;385;false;3
Person148;Personx62;1;8.677990515344048;50.58256051534405;VEGAN;61;451;453;458;false;2
Person151;Personx63;1;8.7062086633943;50.589738663394314;VEGGIE;62;398;401;404;false;1
Person155;Personx64;1;8.675285592695355;50.586022292695354;ANY;63;353;355;357;false;2
Person159;Personx65;1;8.675942781168803;50.59390988116879;VEGGIE;64;415;419;420;false;3
Person171;Personx66;1;8.669497129724807;50.582843329724795;MEAT;65;325;329;330;false;3
Person176;Personx67;1;8.676798741197352;50.58160214119735;VEGAN;66;450;455;457;false;2
Person177;Personx68;1;8.673930215187932;50.59469021518793;ANY;67;362;365;368;false;1
Person180;Personx69;1;8.692885345053302;50.587227745053305;VEGGIE;68;371;373;375;false;2
Person182;Personx70;1;8.707346009513081;50.58878300951308;VEGAN;69;442;445;448;false;1
Person184;Personx71;1;8.671538236138767;50.57300523613877;VEGAN;70;451;454;457;false;1
Person228;Personx73;1;8.675847472405028;50.57733957240503;VEGGIE;72;406;409;412;false;1
